query,input,车辆候选列表,output,appName,车型组合,category,category正确答案,mode,mode正确答案
昆明翠湖公园到滇池海埂，需要拼车与经济型组合，价格固定8元,"[{""content"":""# 用户需求：\n昆明翠湖公园到滇池海埂，需要拼车与经济型组合，价格固定8元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""昆明翠湖公园到滇池海埂，需要拼车与经济型组合，价格固定8元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""拼车, 经济型"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 8, ""fast"": false}]
```",未知,[],,无,,无
乌鲁木齐红山公园到南山牧场，预约特惠快车或旅程约车车型的车，费用16元左右,"[{""content"":""# 用户需求：\n乌鲁木齐红山公园到南山牧场，预约特惠快车或旅程约车车型的车，费用16元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""乌鲁木齐红山公园到南山牧场，预约特惠快车或旅程约车车型的车，费用16元左右\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车, 旅程约车"", ""mode"": ""无"", ""price"": true, ""price_min"": 16, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
明早8:30从南京南站到中山陵景区，需要曹操出行车型，3人带行李，价格控制在¥50内,"[{""content"":""# 用户需求：\n明早8:30从南京南站到中山陵景区，需要曹操出行车型，3人带行李，价格控制在¥50内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""明早8:30从南京南站到中山陵景区，需要曹操出行车型，3人带行李，价格控制在¥50内\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 0, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
周末晚10点后从夫子庙到江宁大学城，求阳光出行车型的车，预算¥80左右,"[{""content"":""# 用户需求：\n周末晚10点后从夫子庙到江宁大学城，求阳光出行车型的车，预算¥80左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""周末晚10点后从夫子庙到江宁大学城，求阳光出行车型的车，预算¥80左右\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""阳光出行"", ""price"": true, ""price_min"": 80, ""price_max"": 80, ""fast"": false}]
```",未知,[],,无,,无
今天下午4点前从德基广场到南京站，需要特惠快车，显示预估价为¥35-40,"[{""content"":""# 用户需求：\n今天下午4点前从德基广场到南京站，需要特惠快车，显示预估价为¥35-40\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""今天下午4点前从德基广场到南京站，需要特惠快车，显示预估价为¥35-40\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
带宠物从钟山风景区到红山动物园，需舒适型车，出发时间周六上午10点，预算¥60,"[{""content"":""# 用户需求：\n带宠物从钟山风景区到红山动物园，需舒适型车，出发时间周六上午10点，预算¥60\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""带宠物从钟山风景区到红山动物园，需舒适型车，出发时间周六上午10点，预算¥60\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 60, ""fast"": false}]
```",未知,[],,无,,无
今晚聚餐后（约21:00）从老门东到奥体中心，4人需要六座商务车，接受¥120-150,"[{""content"":""# 用户需求：\n今晚聚餐后（约21:00）从老门东到奥体中心，4人需要六座商务车，接受¥120-150\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""今晚聚餐后（约21:00）从老门东到奥体中心，4人需要六座商务车，接受¥120-150\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""六座商务车"", ""mode"": ""无"", ""price"": true, ""price_min"": 120, ""price_max"": 150, ""fast"": false}]
```",未知,[],,无,,无
明天雷暴雨天气从鼓楼医院到禄口机场，必须滴滴豪华车，时间优先不计较价格,"[{""content"":""# 用户需求：\n明天雷暴雨天气从鼓楼医院到禄口机场，必须滴滴豪华车，时间优先不计较价格\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""明天雷暴雨天气从鼓楼医院到禄口机场，必须滴滴豪华车，时间优先不计较价格\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": true}]
```",未知,[],,无,,无
凌晨2点从1912街区回浦口住处，需要出租车车型，要求打表计价,"[{""content"":""# 用户需求：\n凌晨2点从1912街区回浦口住处，需要出租车车型，要求打表计价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""凌晨2点从1912街区回浦口住处，需要出租车车型，要求打表计价\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
企业客户接待从金陵饭店到牛首山，需要品质专车，周四15:00出发，标准¥200/单,"[{""content"":""# 用户需求：\n企业客户接待从金陵饭店到牛首山，需要品质专车，周四15:00出发，标准¥200/单\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""企业客户接待从金陵饭店到牛首山，需要品质专车，周四15:00出发，标准¥200/单\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""品质专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 200, ""price_max"": 200, ""fast"": false}]
```",未知,[],,无,,无
早班机6:00从仙林大学城到机场，预约神州出行车型，要求5:20准时到达,"[{""content"":""# 用户需求：\n早班机6:00从仙林大学城到机场，预约神州出行车型，要求5:20准时到达\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""早班机6:00从仙林大学城到机场，预约神州出行车型，要求5:20准时到达\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""神州出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
搬家运输小件家具从江宁到栖霞，需要快车车型，本周日14:00可用，预算¥90,"[{""content"":""# 用户需求：\n搬家运输小件家具从江宁到栖霞，需要快车车型，本周日14:00可用，预算¥90\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""搬家运输小件家具从江宁到栖霞，需要快车车型，本周日14:00可用，预算¥90\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 90, ""price_max"": 90, ""fast"": false}]
```",未知,[],,无,,无
带婴儿从江北虹悦城到儿童医院，求经济型车安装安全座椅，周五上午9点前到达,"[{""content"":""# 用户需求：\n带婴儿从江北虹悦城到儿童医院，求经济型车安装安全座椅，周五上午9点前到达\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""带婴儿从江北虹悦城到儿童医院，求经济型车安装安全座椅，周五上午9点前到达\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
情人节当晚从河西万达广场到南京眼，预定豪华车型布置鲜花，预算¥300特殊需求,"[{""content"":""# 用户需求：\n情人节当晚从河西万达广场到南京眼，预定豪华车型布置鲜花，预算¥300特殊需求\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""情人节当晚从河西万达广场到南京眼，预定豪华车型布置鲜花，预算¥300特殊需求\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""豪华车型"", ""mode"": ""无"", ""price"": true, ""price_min"": 300, ""price_max"": 300, ""fast"": false}]
```",未知,[],,无,,无
跨城订单南京到扬州，要求365约车车型的车，周六早7点出发，可接受¥400以下,"[{""content"":""# 用户需求：\n跨城订单南京到扬州，要求365约车车型的车，周六早7点出发，可接受¥400以下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""跨城订单南京到扬州，要求365约车车型的车，周六早7点出发，可接受¥400以下\""}""}]",[],"```json
 [{""app"": ""无"", ""category"": ""无"", ""mode"": ""365约车"", ""price"": true, ""price_min"": 0, ""price_max"": 400, ""fast"": false}]
 ```",未知,[],,无,,无
外国客户接待从总统府到扬子江大道，需要滴滴专车车型的车，周五16:00准时,"[{""content"":""# 用户需求：\n外国客户接待从总统府到扬子江大道，需要滴滴专车车型的车，周五16:00准时\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""外国客户接待从总统府到扬子江大道，需要滴滴专车车型的车，周五16:00准时\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
高考生7:30从雨花台到金陵中学，预约聚优出租的优先派单，要求十年驾龄司机,"[{""content"":""# 用户需求：\n高考生7:30从雨花台到金陵中学，预约聚优出租的优先派单，要求十年驾龄司机\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""高考生7:30从雨花台到金陵中学，预约聚优出租的优先派单，要求十年驾龄司机\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""聚优出租"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
深夜机场接机（23:50落地），需要腾飞新出租的24小时服务，到建邺区报价¥110,"[{""content"":""# 用户需求：\n深夜机场接机（23:50落地），需要腾飞新出租的24小时服务，到建邺区报价¥110\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深夜机场接机（23:50落地），需要腾飞新出租的24小时服务，到建邺区报价¥110\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞新出租"", ""price"": true, ""price_min"": 110, ""price_max"": 110, ""fast"": false}]
```",未知,[],,无,,无
团建活动6人从软件谷到银杏湖乐园，预约六座专车，下周一8:30集合，预算¥180,"[{""content"":""# 用户需求：\n团建活动6人从软件谷到银杏湖乐园，预约六座专车，下周一8:30集合，预算¥180\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""团建活动6人从软件谷到银杏湖乐园，预约六座专车，下周一8:30集合，预算¥180\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 180, ""price_max"": 180, ""fast"": false}]
```",未知,[],,无,,无
孕妇产检从鼓楼到市妇幼，需要旅程约车车型的车，周三上午免拼车,"[{""content"":""# 用户需求：\n孕妇产检从鼓楼到市妇幼，需要旅程约车车型的车，周三上午免拼车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""孕妇产检从鼓楼到市妇幼，需要旅程约车车型的车，周三上午免拼车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""旅程约车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
外籍人士从国际学校到中山码头，指定滴滴豪华车车型的车，周五15:00用车,"[{""content"":""# 用户需求：\n外籍人士从国际学校到中山码头，指定滴滴豪华车车型的车，周五15:00用车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""外籍人士从国际学校到中山码头，指定滴滴豪华车车型的车，周五15:00用车\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
企业月结账户呼叫品质专车，从江宁开发区到南站，每周三次固定时段用车,"[{""content"":""# 用户需求：\n企业月结账户呼叫品质专车，从江宁开发区到南站，每周三次固定时段用车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""企业月结账户呼叫品质专车，从江宁开发区到南站，每周三次固定时段用车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""品质专车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
